mol_chembl_id,molregno,standard_type,standard_relation,standard_value,standard_units,canonical_smiles,tgt_chembl_id,tgt_name,assay_chembl_id,assay_desc
CHEMBL200366,332905,Ki,=,22.39,nM,COc1cccc(OC)c1OCCNCCOc2ccccc2OCc3ccc(C)cc3,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL868699,Displacement of [3H]8-hydroxy-2-(di-n-propylamino)tetralin from cloned human 5HT1A receptor expressed in HeLa cells
CHEMBL339490,207871,Ki,=,22.4,nM,Fc1ccc2[nH]cc(CCCNCCOc3cc(F)cc4OCCOc34)c2c1,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL615753,Binding affinity against human 5-hydroxytryptamine 1A receptor in CHO cells labeled with [3H]8-OH-DPAT radioligand
CHEMBL359505,300519,Ki,=,22.4,nM,COc1ccccc1OCCN[C@@H]2CC[C@H](CC2)c3c[nH]c4ccc(F)cc34,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL840060,Binding affinity determined against human 5-hydroxytryptamine 1A receptors transfected into CHO cells.
CHEMBL500,8543,Ki,=,22.4,nM,CC(C)NCC(O)COc1cccc2[nH]ccc12,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL899647,Displacement of [3H]DPAT from human 5HT1A receptor
CHEMBL56191,88119,Ki,=,22.6,nM,Cc1ccc2cc(sc2c1)C3CCN(C[C@H](O)COc4cccc5[nH]c(C)cc45)CC3,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL615768,Binding affinity was determined towards 5-hydroxytryptamine 1A receptor using [3H]8-OH-DPAT as radioligand
CHEMBL2112662,1384913,Ki,=,22.7,nM,CN1CCN(CC1)c2cccc3ccc(OCC(=O)N4CCN(Cc5ccccc5C)CC4)cc23,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL616133,Receptor binding affinity for cloned human 5-hydroxytryptamine 1A receptor in HeLa cells
CHEMBL1946777,1278166,Ki,=,22.91,nM,COc1ccccc1N2CCN(CC3COC(O3)(c4ccccc4)c5ccccc5)CC2.OC(=O)C(=O)O,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL1948477,Displacement of [3H]-OH-DPAT from human recombinant 5HT1A receptor expressed in HeLa cells after 30 mins by liquid scintillation counting
CHEMBL1963046,1284757,Ki,=,22.91,nM,COc1ccccc1N2CCN(CC3COC(O3)(c4ccccc4)c5ccccc5)CC2,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL3878029,Displacement of [3H]8-OH-DPAT from recombinant human 5-HT1A receptor expressed in HeLa cell membranes after 30 mins by TopCount liquid scintillation counting method
CHEMBL3970754,2180125,Ki,=,22.91,nM,C(COc1ccccc1)NCC2CSC3(CCCCC3)O2,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL3878029,Displacement of [3H]8-OH-DPAT from recombinant human 5-HT1A receptor expressed in HeLa cell membranes after 30 mins by TopCount liquid scintillation counting method
CHEMBL46512,66743,EC50,=,22.91,nM,FC1(CNCc2cccc(n2)c3nccs3)CCN(CC1)C(=O)c4ccc(Cl)c(Cl)c4,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL616051,In vitro effective concentration required to inhibit forskolin-stimulated cAMP levels in HA7 cells expressing human 5-HT1A receptor
CHEMBL51137,74734,Ki,=,22.91,nM,O[C@@H]1[C@@H](Cc2ccccc12)N3CCC(=CC3)c4cccc5OCCOc45,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL616225,Binding affinity at human 5-hydroxytryptamine 1A receptor by inhibition of [3H]8-OH-DPAT binding in Chinese hamster ovary cell line
CHEMBL143967,238416,Ki,=,23.0,nM,CCCN(CCC)CCc1c[nH]c2ccc(OS(=O)(=O)C(F)(F)F)cc12,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL616300,Compound was tested for binding affinity against cloned human 5-hydroxytryptamine 1A receptor expressed in CHO-K1 cells.
CHEMBL1940417,1275271,Ki,=,23.0,nM,Fc1ccc(OCCCN2CCN(CC2)c3ncccn3)cc1,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL1944113,Displacement of [3H]8-OH-DPAT from human 5HT1A receptor by liquid scintillation counting
CHEMBL2159477,1426024,Ki,=,23.0,nM,CC(C)c1ccccc1OCCN2CCC(C2)NS(=O)(=O)c3cccc4cccnc34,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL2162844,Displacement of [3H]-8-OH-DPAT from human 5-HT1A receptor expressed in HEK293 cells after 1 hr
CHEMBL2312641,1511689,Ki,=,23.0,nM,Clc1ccc2ncc(cc2c1)S(=O)(=O)NCCCN3CCN(CC3)c4cccc(Cl)c4Cl,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL2321514,Displacement of [3H]-8-OH-DPAT from human 5HT1A receptor expressed in HEK293 after 1 hr
CHEMBL2312935,1511986,Ki,=,23.0,nM,Clc1cccc(N2CCN(CCCCNS(=O)(=O)c3cnc4ccccc4c3)CC2)c1Cl,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL2321514,Displacement of [3H]-8-OH-DPAT from human 5HT1A receptor expressed in HEK293 after 1 hr
CHEMBL2431048,1583101,EC50,=,23.0,nM,Cl.COc1ccccc1OCCNCCCCN2C(=O)C3CCCN3C2=O,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL2432545,Agonist activity at human 5-HT1A receptor expressed in human HeLa cells assessed as inhibition of forskolin-stimulated cAMP formation after 10 mins by RIA
CHEMBL3235728,1734254,Ki,=,23.0,nM,CSc1ccccc1N2CCN(CCCCCCC(=O)N3CCC[C@H]3C(=O)N)CC2,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL3241203,Displacement of [3H]-8-OH-DPAT from human 5-HT1A receptor expressed in HEK293 cells after 1 hr by beta-counting
CHEMBL344146,229495,Ki,=,23.0,nM,COc1cccc(CCCCN2CCN(CC2)c3ccccn3)c1,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL3594589,Agonist activity at human 5-HT1A receptor expressed in human HeLa cell membranes assessed as stimulation of [35S]GTPgammaS binding after 20 mins by liquid scintillation counting analysis
CHEMBL3759581,2062159,Ki,=,23.0,nM,Clc1cccc(c1)S(=O)(=O)NC2CN(CCOc3ccccc3c4ccccc4)C2,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL3762237,Displacement of [3H]-8-OH-DPAT from human 5-HT1A receptor expressed in HEK293 cells after 1 hr
CHEMBL3817898,2091769,Ki,=,23.0,nM,COc1ccc(cc1)C(=O)CCCN2CCc3ccccc3C2,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL3821447,Displacement of [3H]8-OH-DPAT from human 5-HT1A receptor expressed in cell membranes after 1 hr by liquid scintillation counting
CHEMBL604063,595182,Ki,=,23.0,nM,CN(CCCc1c[nH]c2ccc(F)cc12)C3COc4ccc5CCNC(=O)c5c4C3,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL1048564,Displacement of [3H]OH-DPAP from human 5HT1A receptor expressed in CHO cells
CHEMBL80156,122715,Ki,=,23.0,nM,Oc1oc2c(cccc2n1)N3CCN(Cc4cccc(c4)c5cccc(c5)C#N)CC3,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL616366,Binding affinity for 5-hydroxytryptamine 1A receptor determined using [3H]8-OH-DPAT as radioligand
CHEMBL128866,211582,Ki,=,23.15,nM,COc1cc(OC)c2cc(sc2c1)[C@@H]3CCN(C[C@H](O)COc4cccc5[nH]c(C)cc45)[C@@H](C)C3,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL615774,Binding affinity towards 5-hydroxytryptamine 1A receptor in human using [3H]8-OH-DPAT as radioligand
CHEMBL1926750,1267699,EC50,=,23.3,nM,Cl.O=C1C2CCCN2C(=O)N1CCCNCC3CCc4ccccc4O3,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL1932021,Agonist activity at human 5HT1A receptor expressed in human HeLa cells assessed as inhibition of forskolin-stimulated cAMP production pretreated 20 mins before forskolin challenge measured after 2 hrs by RIA
CHEMBL3233667,1732172,Ki,=,23.3,nM,Cl.COc1ccccc1N2CCN(CCCCCN3C(=O)N(C)C(=O)C3(C)c4ccccc4)CC2,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL3240450,Displacement of [3H]-8-OH-DPAT from human recombinant 5-HT1A receptor expressed in HEK293 cell membrane after 1 hr by Microbeta scintillation counting analysis
CHEMBL3969352,2178723,Ki,=,23.4,nM,CCOc1ccc(Br)c(CC2CCN(CCc3cc4OCCOc4cc3Cl)CC2)c1,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL3871864,Displacement of [3H]-8-OH-DPAT from human 5-HT1A receptor expressed in CHOK1 cells after 30 mins by liquid scintillation counting analysis
CHEMBL69451,110260,Ki,=,23.4,nM,Clc1cccc(N2CCN(CCCCNC(=O)c3ccc(cc3)c4ccccn4)CC2)c1Cl,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL895655,Binding affinity to human 5HT1A receptor
CHEMBL198431,332722,Ki,=,23.44,nM,COc1ccccc1COc2ccccc2OCCNCCOc3c(OC)cccc3OC,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL868699,Displacement of [3H]8-hydroxy-2-(di-n-propylamino)tetralin from cloned human 5HT1A receptor expressed in HeLa cells
CHEMBL300709,74320,Ki,=,23.44,nM,COc1ccc2[C@H](O)[C@@H](Cc2c1)N3CCN(CC3)c4cccc5OCCOc45,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL616225,Binding affinity at human 5-hydroxytryptamine 1A receptor by inhibition of [3H]8-OH-DPAT binding in Chinese hamster ovary cell line
CHEMBL45305,66547,EC50,=,23.44,nM,Cc1ccc(CNCC2(F)CCN(CC2)C(=O)c3ccc(F)c(Cl)c3)nc1,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL895214,Agonist activity at human 5HT1A receptor expressed in C6 cells assessed as stimulation of [35S]GTPgammaS binding
CHEMBL473903,519375,Ki,=,23.6,nM,Fc1ccc2[nH]cc(CCN3CCCC(C3)c4ccnc(NC5CC5)n4)c2c1,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL1030618,Displacement of [3H]8-OH-DPAT from human 5HT1A receptor
CHEMBL234853,395964,Ki,=,23.9,nM,Fc1ccc2[nH]cc(CCCNC3COc4ccc5ncccc5c4C3)c2c1,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL893916,Displacement of [3H]8-OH-DPAT from human 5HT1A receptor expressed in CHO cells
CHEMBL200136,332906,Ki,=,23.99,nM,COc1cccc(OC)c1OCCNCCOc2ccccc2OCc3ccccc3[N+](=O)[O-],CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL868699,Displacement of [3H]8-hydroxy-2-(di-n-propylamino)tetralin from cloned human 5HT1A receptor expressed in HeLa cells
CHEMBL142020,234375,Ki,=,24.0,nM,COc1ccccc1N2CCN(CCCCNC(=O)c3cc4ccccn4n3)CC2,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL616399,Displacement of [3H]- 8-OH-DPAT from porcine 5-hydroxytryptamine 1A receptor
CHEMBL1940412,1275266,Ki,=,24.0,nM,Fc1ccc(OCCCN2CCN(CC2)c3ccccc3)cc1,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL1944113,Displacement of [3H]8-OH-DPAT from human 5HT1A receptor by liquid scintillation counting
CHEMBL197214,327300,Ki,=,24.0,nM,COc1ccccc1N2CCN(CCCCNC(=O)c3cccc(F)n3)CC2,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL884790,Binding affinity towards 5-HT1A receptor using porcine cortical membrane and [3H]-8-OH-DPAT as radioligand 
CHEMBL207438,350962,Ki,=,24.0,nM,COc1ccccc1N2CCN(CCCCNC(=O)[C@H](CC(=O)N)NC(=O)C3CCCCC3)CC2,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL868481,Affinity for 5HT1A receptor
CHEMBL209985,347876,Ki,=,24.0,nM,CC(C)S(=O)(=O)NCCCCN1CCN(CC1)c2cccc(NC(=O)C)c2,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL870197,Displacement of [3H]8-OH-DPAT from human 5HT1A receptor in HEK293 cells
CHEMBL2401931,1569517,Ki,=,24.0,nM,Cl.COc1ccc2C(=O)c3cccc(CN4CCN(CC4)c5ccccc5OC)c3Oc2c1,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL2406666,Displacement of [3H]8-OH-DPAT from human 5HT1A receptor expressed in HEK293 cells after 1 hr
CHEMBL326134,181627,Ki,=,24.0,nM,CN(C)CC(O)COc1cccc2[nH]ccc12,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL884575,Inhibition constant against 5-hydroxytryptamine 1A receptor
CHEMBL327527,156091,Ki,=,24.0,nM,Cn1cnc(n1)c2ccc3c(c2)c(cn3c4ccc(F)cc4)C5CCN(CCN6CCNC6=O)CC5,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL615805,Ability to displace [3H]5-CT (2.0 nM) from HeLa cells of human 5-hydroxytryptamine 1A receptor
CHEMBL334323,197869,Ki,=,24.0,nM,NCCc1c[nH]c2ccc(OCC(=O)N3CCN(CC3)c4ccc(cc4)[N+](=O)[O-])cc12,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL616139,Binding affinity for cloned human 5-hydroxytryptamine 1A receptor
CHEMBL3358504,1822663,Ki,=,24.0,nM,O=C(NCCCCN1CCN(CC1)c2ccccn2)c3ccc4ccccc4n3,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL3381715,Binding affinity to 5HT1A receptor (unknown origin)
CHEMBL362101,307304,Ki,=,24.0,nM,Clc1cccc(N2CCN(CCCCNC(=O)c3ccc(I)s3)CC2)c1Cl,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL829633,Binding affinity towards 5-HT1A receptor from porcine cortical membranes using [3H]8-OH-DPAT
CHEMBL378515,351216,Ki,=,24.0,nM,COc1ccccc1N2CCN(Cc3cn4nc(Cl)ccc4n3)CC2,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL866803,Displacement of [3H]8-OH-DPAT from 5HT1A receptor in porcine cortical membrane
CHEMBL3805077,2085462,EC50,=,24.0,nM,CNC(=O)c1cccc(OCCCCN2CCN(CC2)c3cccc(Cl)c3Cl)c1,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL3806801,Agonistic activity at human 5-HT1A receptor measured after 60 mins by Ultra Lance cAMP assay
CHEMBL446180,321201,Ki,=,24.0,nM,Fc1ccc(N2CCN(CCN3C(=O)CC4(CCCC4)CC3=O)CC2)c(F)c1,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL839580,Binding affinity for human 5-hydroxytryptamine 1A receptor
CHEMBL485542,514039,Ki,=,24.0,nM,CC1CN(CCN1CCCCN2C(=O)CC3(CCCC3)CC2=O)c4ccc5ccccc5n4,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL1949347,Displacement of [3H]8-OH-DPAT from 5HT1A receptor in cerebral cortex homogenates after 15 mins
CHEMBL493,7065,Ki,=,24.0,nM,CC(C)C[C@@H]1N2C(=O)[C@](NC(=O)[C@H]3CN(C)[C@@H]4Cc5c(Br)[nH]c6cccc(C4=C3)c56)(O[C@@]2(O)[C@@H]7CCCN7C1=O)C(C)C,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL616370,Binding affinity towards Serotonin 5-hydroxytryptamine 1A receptor by displacement of [3H]-(+)-8-OH-DPAT.
CHEMBL594829,590987,Ki,=,24.0,nM,Fc1ccc2[nH]cc(CCCNC3COc4ccc5CNC(=O)c5c4C3)c2c1,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL1048564,Displacement of [3H]OH-DPAP from human 5HT1A receptor expressed in CHO cells
CHEMBL598561,600072,Ki,=,24.0,nM,COc1cccc(F)c1Oc2ncccc2C3CCNCC3,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL1072439,Displacement of [3H]8-OH-DPAT from human cloned 5HT1A receptor by filtration techniques
CHEMBL420205,126413,Ki,=,24.12,nM,CN1N=C(C(=C(NCCN2CCN(CC2)c3ccccc3F)C1=O)C(=O)C)c4ccccc4,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL615777,Binding affinity towards human cloned 5-hydroxytryptamine 1A receptor using [3H]8-OH-DPAT as radioligand
CHEMBL197011,333547,Ki,=,24.2,nM,COc1ccc(OC)c(c1)N2CCN(CCN3C=Nc4sc5CN(C)CCc5c4C3=O)CC2,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL859776,Displacement of [35S]GTP-gamma-S from human recombinant 5HT1A receptor
CHEMBL80777,125810,Ki,=,24.23,nM,C[C@H]1C[C@@H](CCN1C[C@H](O)COc2cccc3[nH]ccc23)c4cc5c(cccc5s4)C(F)(F)F,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL616125,In vitro binding affinity at 5-hydroxytryptamine 1A receptor by [3H]8-OH-DPAT displacement.
CHEMBL1221499,687926,Ki,=,24.4,nM,COc1ccccc1N2CCN(CCNS(=O)(=O)c3ccc4ccccc4c3)CC2,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL1227760,Displacement of [3H]8OH-DPAT from human 5HT1A receptor after 60 mins
CHEMBL1277280,713255,IC50,=,24.4,nM,NN1C(=Nc2ccccc2C1=O)SCCCN3CCN(CC3)c4ccc5ccccc5n4,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL1286080,Displacement of [3H]8-OH-DPAT from human 5HT1A receptor expressed in CHO cells by liquid scintillation counting
CHEMBL2112711,1384962,Ki,=,24.55,nM,COc1ccccc1O[C@@H]2CCC(NCC3COc4ccccc4O3)C2O,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL833493,Displacement of [3H]8-hydroxy-2-(di-n-propylamino)tetralin from human 5-hydroxytryptamine 1A receptor
CHEMBL219486,367099,EC50,=,24.55,nM,CC1(C)Oc2cccc(OCCNCc3cccc(c3)C4=CCCC4)c2O1,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL907461,Agonist activity at human 5HT1A receptor in HeLa cells assessed as stimulation of [35S]GTP-gamma-S binding
CHEMBL3342870,1795018,Ki,=,24.55,nM,COc1ccccc1N2CCN(CC3COC4(CCN(CC4)S(=O)(=O)c5ccc(cc5)[N+](=O)[O-])O3)CC2,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL3381316,Displacement of [3H]8-OH-DPAT from human recombinant 5-HT1A receptor expressed in HeLa cells after 30 mins by liquid scintillation counting
CHEMBL3331257,1790261,Ki,=,24.58,nM,COc1ccccc1N2CCN(CCCCN3C(=O)Sc4ccccc34)CC2,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL3367562,Displacement of [3H]8-OH-DPAT from human 5-HT1A receptor transfected in CFO-K1 cells after 30 mins by liquid scintillation spectrometry
CHEMBL3264375,1749363,Ki,=,24.7,nM,O=C(NCCN1CCN(CC1)c2ccccc2)c3ccc4ccccc4c3,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL3269843,Displacement of [3H]-8-OH-OPAT from human recombinant 5HT1A receptor expressed in CHO cells after 60 mins by liquid scintillation counting analysis
CHEMBL3883517,2096848,Ki,=,24.7,nM,Cc1nc(OCCCCCN2CCN(CC2)c3ccccc3)c4ccccc4n1,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL3877019,Displacement of [3H]-8-OH-DPAT from recombinant human 5-HT1A receptor expressed in CHOK1 cell membranes after 1 hr by liquid scintillation counting method
CHEMBL26181,32359,Ki,=,24.8,nM,CCCN(CCC)[C@@H]1Cc2cccc3nc(O)n(C1)c23,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL615459,Tested for activity against 5-hydroxytryptamine 1A receptor from bovine hippocampus
CHEMBL1940414,1275268,Ki,=,25.0,nM,C(COc1ccccc1)CN2CCN(CC2)c3ccccc3,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL1944113,Displacement of [3H]8-OH-DPAT from human 5HT1A receptor by liquid scintillation counting
CHEMBL210567,349093,Ki,=,25.0,nM,COc1ccccc1N2CCN(CCCCNC(=O)c3cc4CCc5ccc(CCc3cc4)cc5)CC2,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL860510,Displacement of [3H]8-OH-DPAT from 5-HT1A receptor of porcine cortical membrane
CHEMBL212309,350928,Ki,=,25.0,nM,COc1ccccc1N2CCN(CCCCNC(=O)[C@H]3CCCN3C(=O)C45CC6CC(CC(C6)C4)C5)CC2,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL868481,Affinity for 5HT1A receptor
CHEMBL2312642,1511690,Ki,=,25.0,nM,Clc1cccc(N2CCN(CCCNS(=O)(=O)c3ccc4ncccc4c3)CC2)c1Cl,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL2321514,Displacement of [3H]-8-OH-DPAT from human 5HT1A receptor expressed in HEK293 after 1 hr
CHEMBL313424,156134,Ki,=,25.0,nM,Cn1cnc(n1)c2ccc3c(c2)c(cn3c4ccc(F)cc4)C5CCN(CCN6CCOC6=O)CC5,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL615805,Ability to displace [3H]5-CT (2.0 nM) from HeLa cells of human 5-hydroxytryptamine 1A receptor
CHEMBL556313,87847,Ki,=,25.0,nM,Fc1ccc(F)c(c1)N2CCN(CCN3C(=O)CC4(CCCC4)CC3=O)CC2,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL839580,Binding affinity for human 5-hydroxytryptamine 1A receptor
CHEMBL606149,595178,EC50,=,25.0,nM,Fc1ccc2[nH]cc(CCCNC3COc4ccc5CCNC(=O)c5c4C3)c2c1,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL1038805,Agonist activity at human 5HT1A receptor expressed in CHO cells assessed as inhibition of forskolin-induced adenylate cyclase activity
CHEMBL91021,145175,Ki,=,25.0,nM,CN1C(=O)N(C)c2nc3N(CCCN4CCN(CC4)c5ccccc5)C(=O)C=Cn3c2C1=O,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL3061735,Binding affinity to 5-HT1A (unknown origin)
CHEMBL22778,28553,Kd,=,25.12,nM,CCCN(CCC)[C@H]1CCc2c(F)ccc(O)c2C1,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL1061237,Binding affinity to 5HT1A receptor
CHEMBL494631,486671,Ki,=,25.12,nM,Cc1ccc2c(OCCN3CCN(Cc4ccccc4)CC3)cccc2n1,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL953250,Displacement of [3H]8-OH-DPAT from human recombinant 5HT1A receptor
CHEMBL498354,486869,Ki,=,25.12,nM,CCC(=O)Nc1cccc(CC2CCN(CCOc3cccc4nc(C)ccc34)CC2)c1,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL954040,Displacement of [3H]WAY100635 from human recombinant 5HT1A receptor
CHEMBL498356,486871,Ki,=,25.12,nM,CN(C(=O)C)c1cccc(CC2CCN(CCOc3cccc4nc(C)ccc34)CC2)c1,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL954040,Displacement of [3H]WAY100635 from human recombinant 5HT1A receptor
CHEMBL525712,486802,Ki,=,25.12,nM,CC(=O)Nc1cccc(CC2CCN(CCOc3cccc4nc(C)ccc34)CC2)c1,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL954040,Displacement of [3H]WAY100635 from human recombinant 5HT1A receptor
CHEMBL54265,79252,IC50,=,25.12,nM,CN(C)CCc1c[nH]c2ccc(cc12)n3cncn3,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL616400,Binding activity against 5-hydroxytryptamine 1A receptor from pig cortex membrane using [3H]8-OH-DPAT-HT as radioligand.
CHEMBL90405,144859,IC50,=,25.12,nM,Fc1ccc2OC(CNCCCNC3=NCCCN3)CCc2c1,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL616215,Ability to bind to 5-hydroxytryptamine 1A receptor subtype from cloned human expressed in Ha7 cells
CHEMBL291908,88254,Ki,=,25.35,nM,Cc1ccccc1N2CCN(CCN3C(=O)CC4(CCCC4)CC3=O)CC2,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL615772,Binding affinity to human 5-hydroxytryptamine 1A receptor was measured using [3H]-8-hydroxy-2-(di-n-propylamine) tetraline [3H]8-OH-DPAT) as radioligand
CHEMBL1242725,701957,Ki,=,25.7,nM,COc1ccccc1N2CCN(C[C@@H]3CO[C@](CN4C(=O)CCC4=O)(O3)c5ccccc5)CC2,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL1246632,Displacement [3H]8-OH-DPAT of human cloned 5HT1A receptor expressed in human HeLa cells by rapid filtration technique
CHEMBL2237159,1472685,Ki,=,25.7,nM,CN1C(=O)N(C)c2nc3N(CCCN4CCN(CC4)c5cccc(Cl)c5)CCCn3c2C1=O,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL3061735,Binding affinity to 5-HT1A (unknown origin)
CHEMBL449057,469626,Ki,=,25.7,nM,C(COc1ccccc1)NC[C@@H]2CO[C@@H](CO2)c3ccccc3,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL1035001,Displacement of [3H]8-OH-DPAT from human cloned 5HT1A receptor expressed in human HeLa cells
CHEMBL197445,333697,Ki,=,25.8,nM,COc1c(Cl)cc(Cl)cc1N2CCN(CCN3C=Nc4sc5CN(C)CCc5c4C3=O)CC2,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL859776,Displacement of [35S]GTP-gamma-S from human recombinant 5HT1A receptor
CHEMBL1926760,1267710,EC50,=,25.9,nM,Cl.O=C1CSC(=O)N1CCCCCCCCNCC2CCc3ccccc3O2,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL1932021,Agonist activity at human 5HT1A receptor expressed in human HeLa cells assessed as inhibition of forskolin-stimulated cAMP production pretreated 20 mins before forskolin challenge measured after 2 hrs by RIA
CHEMBL292686,88290,Ki,=,25.9,nM,O=C1CC2(CCCC2)CC(=O)N1CCN3CCC(CC3)c4ccccc4,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL615772,Binding affinity to human 5-hydroxytryptamine 1A receptor was measured using [3H]-8-hydroxy-2-(di-n-propylamine) tetraline [3H]8-OH-DPAT) as radioligand
CHEMBL3884778,2098109,Ki,=,25.9,nM,CCOc1ccccc1N2CCN(CCCCCN3C=NC(=CC3=O)c4ccccc4)CC2,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL3877019,Displacement of [3H]-8-OH-DPAT from recombinant human 5-HT1A receptor expressed in CHOK1 cell membranes after 1 hr by liquid scintillation counting method
CHEMBL1259210,708228,EC50,=,26.0,nM,Cc1ccc(CNCC2(F)CCN(CC2)C(=O)C34CCCC(CCC3)C4)nc1,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL1259255,Intrinsic activity at human 5-HT1A receptor expressed in CHO cells assessed as increase of serotonin-induced [35S]GTPgammaS binding
